a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
51 B7 45 B8 C5 50 CA 4B D1 E9 -72.000000 -67.500000 4.500000
CE 37 4C C9 C8 C3 D0 4B D1 E6 -56.000000 -56.328125 0.328125
34 51 C9 C8 C8 4E C7 C7 CE 6B 88.000000 84.875000 3.125000
23 52 50 52 51 C5 52 4F 3A 6F 120.000000 125.296875 5.296875
A9 CA 1F 3B D1 50 40 C4 48 E1 -36.000000 -37.359375 1.359375
BF 44 B2 C9 4A 51 4F BF 41 5C 24.000000 23.625000 0.375000
2B CC D0 D1 D2 CB BE BD 3B 68 64.000000 59.562500 4.437500
4E 52 51 D2 3D 49 CE D2 D0 6B 88.000000 85.375000 2.625000
4A 50 3A 4B 33 46 4F 4B 4F 6A 80.000000 78.562500 1.437500
C9 D1 51 49 4E 50 C8 4A 4B ED -104.000000 -111.500000 7.500000
CE CF 4B 51 CC 51 CD 52 2F 5F 30.000000 29.218750 0.781250
D0 44 4D CD CC 43 46 93 C1 69 72.000000 77.029297 5.029297
49 90 50 CE C8 C4 49 C9 4B 66 56.000000 55.093750 0.906250
38 C4 C6 48 B4 40 C8 CD D0 DE -28.000000 -26.750000 1.250000
45 49 4C 4A 4A D2 51 D1 4E D5 -13.000000 -12.750000 0.250000
2B C8 4A 4E C8 4A CA 4E 4D 51 9.000000 9.125000 0.125000
3A D0 D1 D2 CB CF 4F D1 D0 68 64.000000 67.625000 3.625000
CD BC B9 CE 2D 50 C9 4B C3 E5 -52.000000 -50.828125 1.171875
CB C3 C5 B0 BB 4C C1 4A 4F 46 3.500000 3.375000 0.125000
C5 39 46 D2 C2 4A D1 52 4B EE -112.000000 -112.250000 0.250000
4D D1 C6 45 49 46 35 50 BB 5A 20.000000 19.531250 0.468750
4F CF CB 4C 51 C0 4B CF 4E 53 11.000000 14.250000 3.250000
CD 48 23 4B CB 40 D1 4A CA 68 64.000000 64.703125 0.703125
CF 4A 51 BF C7 4F 52 4A 40 71 144.000000 148.250000 4.250000
C4 43 C0 4C 4A CF 4B 3A 49 E0 -32.000000 -34.625000 2.625000
3C 50 3C 4D 1F C2 C6 3E 48 D3 -11.000000 -9.699219 1.300781
4E 51 51 45 C6 1F 4F CA CD 5A 20.000000 21.304688 1.304688
D1 B4 CE CC 51 CB 41 C4 47 E9 -72.000000 -70.875000 1.125000
47 D0 CA BC CA 4D CB B8 CA E5 -52.000000 -46.750000 5.250000
C4 CB C3 4F CF D0 34 CF 4D 58 16.000000 14.687500 1.312500
CB C2 4A AE 3D C5 41 C9 C9 50 8.000000 7.906250 0.093750
C8 21 44 C1 D0 CC D0 AB 35 51 9.000000 8.742188 0.257812
D1 47 CF CA 20 CB C5 52 4D E2 -40.000000 -40.875000 0.875000
52 C4 BE 4D 45 C6 49 C5 C3 53 11.000000 11.250000 0.250000
C8 C5 51 C6 D1 50 32 C1 2B 5C 24.000000 23.843750 0.156250
48 48 52 2E C5 C7 33 BE CD DF -30.000000 -28.390625 1.609375
CC 49 47 D1 51 CA 4B 4F 51 EE -112.000000 -114.375000 2.375000
3D CF BD CA C9 51 4D 48 50 EC -96.000000 -97.375000 1.375000
D1 D2 49 D1 BA C2 40 51 52 DC -24.000000 -25.750000 1.750000
4B 45 C5 3A 52 C9 C4 4E 50 68 64.000000 66.875000 2.875000
3B D0 CC CA 40 CF 4D 9E 35 5C 24.000000 25.109375 1.109375
34 3A D2 CC 9A 46 45 C4 CB D6 -14.000000 -15.683594 1.683594
44 49 46 D2 B2 4A D1 AF CD D5 -13.000000 -12.687500 0.312500
33 C8 47 CD 4F B8 45 CE CC 67 60.000000 60.843750 0.843750
C3 C9 47 50 B5 4D D2 D2 C9 F2 -160.000000 -149.015625 10.984375
4B B9 24 C3 15 3A 4D 3E C7 D1 -9.000000 -8.470703 0.529297
48 4E 4C 46 BE 48 17 48 D1 5D 26.000000 26.351562 0.351562
4E C8 42 CD BF 2A 48 4D 46 E3 -44.000000 -43.125000 0.875000
41 CD 35 C6 51 4E D1 D1 4F 4B 5.500000 6.437500 0.937500
CD 48 51 40 3A CF 3A 4E CB D9 -18.000000 -18.375000 0.375000
AF 52 50 45 B0 BB 4B 4B C6 63 44.000000 44.859375 0.859375
3C D1 D2 48 52 C8 40 D0 B3 C8 -4.000000 -1.687500 2.312500
CA 45 CF D1 52 51 A8 50 44 EB -88.000000 -87.875000 0.125000
48 4C 37 CF CD CE 4F C5 CB E2 -40.000000 -42.093750 2.093750
4E AD BE D2 CC D2 4F CE C6 59 18.000000 15.437500 2.562500
40 49 4B 4C 4E CD 52 CB 3D 4E 7.000000 8.375000 1.375000
51 D2 C7 44 B0 4D 3A 4D C8 E7 -60.000000 -58.687500 1.312500
3C B8 CF CA 44 C1 42 C7 CB 34 0.750000 1.250000 0.500000
51 C0 4D 3C C5 4B 51 CB 37 52 10.000000 10.937500 0.937500
CD 49 C2 CB CA 43 45 4F 19 CA -5.000000 -4.429688 0.570312
B4 50 CF 22 4D 4D C7 D1 C0 69 72.000000 71.843750 0.156250
BA 40 3C C8 C3 41 C5 C7 C9 56 14.000000 13.562500 0.437500
C8 C1 32 41 50 49 CF CB 50 E5 -52.000000 -51.187500 0.812500
45 50 D1 D0 CC CD BA CE 3D C8 -4.000000 -2.625000 1.375000
C8 CB CC D1 D0 51 51 43 3B EC -96.000000 -94.875000 1.125000
4F CF 49 CE CD B2 4F D2 4E 68 64.000000 66.687500 2.687500
49 51 CB D1 C4 3C CA 48 3D D0 -8.000000 -6.875000 1.125000
CA 51 D1 2D 50 43 51 D0 37 EC -96.000000 -98.562500 2.562500
4E D2 AD D1 4D CA CE C3 3F 6F 120.000000 124.968750 4.968750
C8 B2 BD 51 D1 D1 D2 44 40 6B 88.000000 86.875000 1.125000
CA CD 4A 52 4B 43 CF C3 44 ED -104.000000 -107.375000 3.375000
52 4D 4B C8 52 43 CE D1 AF 6E 112.000000 114.906250 2.906250
4B CA 46 49 C4 49 52 45 49 56 14.000000 15.125000 1.125000
B4 4B 4D C6 CF 51 CC 4E 4F B0 -0.500000 -0.875000 0.375000
46 CD C6 52 3C 3B BF C6 50 DC -24.000000 -24.125000 0.125000
47 4E 3C 38 C1 BE CE 48 C1 E0 -32.000000 -29.437500 2.562500
3A C0 48 4D C7 4B 99 50 D2 5D 26.000000 26.031250 0.031250
B7 C3 D1 C9 4B 50 D1 CE CB 6A 80.000000 79.843750 0.156250
41 CE CF 51 42 52 51 C8 50 F2 -160.000000 -159.875000 0.125000
CE 4B 40 4E 48 2C 51 50 45 65 52.000000 51.312500 0.687500
AB D1 49 38 31 D1 CB C7 3A 65 52.000000 53.556641 1.556641
36 44 CF 51 CA C9 CD D2 CC E8 -64.000000 -65.125000 1.125000
C0 C6 C8 4F 48 94 CC C4 47 C2 -2.500000 -2.585938 0.085938
C1 C8 C6 20 49 C6 C6 4A 4A 5B 22.000000 21.750000 0.250000
B1 D1 48 36 4D 4C 52 4E D1 D9 -18.000000 -20.531250 2.531250
C9 CC 48 C4 4C 31 C9 4E D1 EA -80.000000 -78.375000 1.625000
30 C8 C8 CC 50 C8 CE 4B D1 4E 7.000000 6.000000 1.000000
CA D0 D2 D1 D2 50 47 B7 41 E2 -40.000000 -40.812500 0.812500
BA 4D 51 C2 CD 39 4E C8 4B 6C 96.000000 93.937500 2.062500
3D B9 46 B9 C5 A1 48 3E 34 50 8.000000 7.658203 0.341797
CA D2 48 CC 47 D2 C9 BE 4D 6A 80.000000 80.250000 0.250000
D1 D0 D2 C0 C4 CA 52 44 D0 E4 -48.000000 -47.000000 1.000000
B1 50 CA AA CA 2B C8 51 D2 55 13.000000 12.750000 0.250000
CB 11 4F 4A C8 D2 51 41 BA 6C 96.000000 99.148438 3.148438
45 39 44 D1 3D AD D1 CD 4C 63 44.000000 42.324219 1.675781
42 51 C9 C8 CC 4C D0 4C 4F 66 56.000000 58.500000 2.500000
B8 CD 51 4B D1 CD C8 CD 4D D4 -12.000000 -14.000000 2.000000
C1 BB D0 51 C9 CC A8 51 46 6D 104.000000 104.875000 0.875000
CF 43 C2 3E CA 4F 3E 51 CB 68 64.000000 64.000000 0.000000
4E 51 AC C9 D0 D0 3A 48 39 F1 -144.000000 -145.343750 1.343750
BD 4F 3A D1 D2 D0 37 51 D1 F0 -128.000000 -132.578125 4.578125
CB 51 C7 51 39 45 AE CE 3B E1 -36.000000 -36.921875 0.921875
4A C6 CF 4E C9 43 C7 CF CE E8 -64.000000 -63.500000 0.500000
CF BB 2F 2F C7 CB 50 45 CE 60 32.000000 33.960938 1.960938
CA CE C8 4E 32 4D AD 40 44 DF -30.000000 -30.000000 0.000000
C5 46 4A D0 45 4B 3F C4 D1 60 32.000000 33.062500 1.062500
42 CD 51 52 CC 52 CE 50 52 E4 -48.000000 -53.000000 5.000000
D2 51 51 D1 3E BB CD BE D2 EA -80.000000 -82.625000 2.625000
23 C5 49 CA 49 50 52 CD 51 67 60.000000 61.273438 1.273438
CD 47 1E BE 51 C8 D0 C9 C1 E8 -64.000000 -68.750000 4.750000
44 C0 C5 43 CC 48 C4 C9 C8 E0 -32.000000 -32.625000 0.625000
D1 C6 41 C8 4E 51 3A C4 C8 EA -80.000000 -83.687500 3.687500
41 37 D0 4E 3F 51 BE C1 D0 41 2.250000 2.906250 0.656250
37 42 D1 4E 34 3A C2 D1 B7 E1 -36.000000 -37.609375 1.609375
C0 45 4C 51 46 C7 4C D2 CA EA -80.000000 -78.187500 1.812500
C6 B6 CA 4B BB 46 4E 8E CA E2 -40.000000 -38.400391 1.599609
D1 C7 C2 50 B7 D2 B8 99 BA 64 48.000000 46.625000 1.375000
C2 43 BA D0 D0 4B 4B 4F B4 DF -30.000000 -32.500000 2.500000
40 52 37 CE C8 C2 50 D1 39 62 40.000000 38.625000 1.375000
B9 4A C1 40 C7 D1 4D 4B 51 E1 -36.000000 -35.406250 0.593750
49 4F C6 D1 C1 4B 50 CB D2 63 44.000000 42.625000 1.375000
4D BE 4D 50 BE B8 CA 4C C5 48 4.000000 2.625000 1.375000
4E D0 C8 3A 42 BB D0 C7 51 67 60.000000 64.812500 4.812500
51 45 42 CE D1 36 D2 BB 50 EB -88.000000 -85.531250 2.468750
C0 BC C3 4D C5 C5 D2 D1 C1 DB -22.000000 -21.875000 0.125000
C9 CF 49 BA 4B D2 49 B6 4A 6A 80.000000 76.593750 3.406250
41 49 50 4F C6 CE D1 C1 4B EF -120.000000 -122.750000 2.750000
47 4F 4D 46 43 52 51 BE BE 71 144.000000 135.937500 8.062500
CA C4 CE 4F 47 D1 45 BC 4C DA -20.000000 -19.750000 0.250000
CD 44 CE C6 49 C3 CC CF B9 5E 28.000000 29.625000 1.625000
D0 CD CD 3C CD 48 4E 49 51 CE -7.000000 -3.750000 3.250000
D1 4F 52 C5 C9 C1 C9 C4 CC D6 -14.000000 -17.625000 3.625000
42 51 C3 50 4C 51 BB 47 D1 6F 120.000000 120.781250 0.781250
CC 45 52 4B 52 CA 44 CD 51 E9 -72.000000 -73.000000 1.000000
CE 4A C9 C9 BB 49 C8 3B CF 60 32.000000 36.437500 4.437500
99 51 C0 C5 4C 50 B3 50 45 64 48.000000 50.203125 2.203125
4B 4D 4D C4 4D 51 52 C9 C9 73 176.000000 168.250000 7.750000
4E 46 51 C4 C5 3A C8 C7 4A E1 -36.000000 -38.125000 2.125000
D1 B8 43 4F 52 AF CF 4F 4B E6 -56.000000 -48.406250 7.593750
AA 3C C1 37 CF CE C3 4D 4C 52 10.000000 10.125000 0.125000
CF CE D1 BD 41 49 51 4F 43 F1 -144.000000 -138.812500 5.187500
4C 88 3D C4 51 51 43 41 51 68 64.000000 60.578125 3.421875
3B 47 D0 C6 C4 D0 CD 4D 4E 3A 1.250000 2.125000 0.875000
D1 C1 3E 38 42 C6 BB 52 47 C0 -2.000000 -3.281250 1.281250
46 C1 B2 CD 4E 4B 85 52 4B E4 -48.000000 -47.368896 0.631104
CA 50 33 4E 39 43 CC 49 BD 63 44.000000 42.125000 1.875000
4F 52 4B 50 B8 C2 B8 51 4A 62 40.000000 39.000000 1.000000
CF 4E D1 D1 52 52 C9 CE CE 6C 96.000000 91.500000 4.500000
50 2F CD 3A CC 51 D2 C8 51 5C 24.000000 25.218750 1.218750
4E CB 2C C3 51 CA D0 51 4C 69 72.000000 68.750000 3.250000
50 B3 CC C6 D1 CD 4A BC BD EB -88.000000 -93.906250 5.906250
52 50 52 4A 50 CC CA B9 50 D8 -16.000000 -15.625000 0.375000
51 51 37 B1 43 D1 51 BB 4D E2 -40.000000 -40.539062 0.539062
49 4C C7 51 4F CB 9A CE B9 E8 -64.000000 -63.082031 0.917969
CA CD 42 B9 51 49 4E D0 51 E2 -40.000000 -38.750000 1.250000
CA B9 C9 30 D0 4E C3 2B 4C 65 52.000000 50.671875 1.328125
51 D1 C4 3D C9 51 51 4F D0 F1 -144.000000 -144.312500 0.312500
B5 B4 51 50 43 4B 52 CC B7 60 32.000000 34.703125 2.703125
50 C9 D0 D0 BF CB C7 C8 4B 6A 80.000000 77.250000 2.750000
50 51 41 C9 C7 43 AF 4C D1 E3 -44.000000 -42.304688 1.695312
B6 B1 C6 CB BD 49 32 B7 4F 52 10.000000 9.359375 0.640625
D2 49 C7 4A CA C8 AF 51 4E 6B 88.000000 85.757812 2.242188
C5 D1 CD 48 A9 C2 BA 40 CE 60 32.000000 32.539062 0.539062
50 51 29 CF 50 4A CF D2 2F 74 192.000000 182.359375 9.640625
D0 BE B9 19 CC CE D1 D2 CA 68 64.000000 64.671875 0.671875
3D 4C CD C7 3A CF 43 42 CA E9 -72.000000 -75.218750 3.218750
C5 29 C9 47 CC CB CE 40 4A 67 60.000000 61.953125 1.953125
D0 4C D1 C9 C2 4F 44 49 C9 54 12.000000 13.250000 1.250000
D1 CC D0 4C D1 4F CC 51 D1 70 128.000000 129.000000 1.000000
4E 4A C3 C9 C9 D2 D2 3B B9 E7 -60.000000 -61.312500 1.312500
CD C1 4E D2 48 D1 A7 C7 D1 5A 20.000000 21.109375 1.109375
2A CC 4A 4F C6 45 4C C6 A8 D8 -16.000000 -17.093750 1.093750
51 C3 46 CB 51 4A 43 C5 50 6C 96.000000 102.750000 6.750000
4F 4B 3D 52 48 CA 41 25 C3 4C 6.000000 5.437500 0.562500
CA CA CD 4F CD C9 D0 D0 CE 61 36.000000 40.000000 4.000000
4D CC 46 49 4E 47 51 B7 50 66 56.000000 58.281250 2.281250
CD 48 D1 CD 4B D1 51 42 4A F2 -160.000000 -164.000000 4.000000
D2 C7 C6 4A 47 AD 4F D1 30 EE -112.000000 -106.726562 5.273438
CA 4C 2F CF 4B D1 50 50 51 F0 -128.000000 -128.750000 0.750000
44 CD 36 D0 D0 CA CD CC 4B 66 56.000000 56.312500 0.312500
3B CC BB CE 47 CB 4E CD CE 68 64.000000 67.031250 3.031250
51 47 4A 3D B1 CA 50 49 46 5E 28.000000 27.000000 1.000000
C8 D1 37 41 4F C9 33 50 3D 60 32.000000 30.769531 1.230469
A9 35 AA D2 D0 D2 42 CC CA 64 48.000000 48.343750 0.343750
D2 CB B3 4B 40 BF 51 3B C9 D4 -12.000000 -12.812500 0.812500
4D 50 D1 C2 4A 52 4C 4B 51 65 52.000000 53.750000 1.750000
D0 3C 4B CC 4D 4A 4C 4C C5 E5 -52.000000 -50.750000 1.250000
51 41 C5 CF 49 D1 46 BA C8 56 14.000000 14.250000 0.250000
52 CF 3D BE C7 3B D1 47 4B E8 -64.000000 -63.500000 0.500000
D0 51 41 4B 4C D0 4E C1 C2 F0 -128.000000 -119.125000 8.875000
CD 1A 40 B4 C6 BB CC D0 D1 50 8.000000 7.642578 0.357422
B0 44 D2 D1 CE CC D2 D1 D0 72 160.000000 158.500000 1.500000
47 4C 49 51 CE BD 4F 52 4D 6C 96.000000 94.250000 1.750000
50 CF CB 39 4A CE 39 42 D2 69 72.000000 79.125000 7.125000
D2 47 40 D0 CB 2B 4F CA 4D 6E 112.000000 117.789062 5.789062
C6 C8 B5 B2 4C CC C9 D2 40 56 14.000000 14.906250 0.906250
BD B4 49 4C C9 47 30 C9 CE DE -28.000000 -27.250000 0.750000
3F CD 47 49 C9 C8 D2 C0 46 DE -28.000000 -25.437500 2.562500
4F CC 51 50 4D D1 4C 46 51 74 192.000000 193.750000 1.750000
CC C0 D2 C2 32 47 51 42 4A ED -104.000000 -102.500000 1.500000
D1 CC 50 46 4E C4 D1 52 4F EA -80.000000 -74.500000 5.500000
49 4A CA 45 4D CE 48 CF B6 E5 -52.000000 -51.000000 1.000000
4E CF BF 50 D1 13 D1 B7 BA E6 -56.000000 -55.197266 0.802734
42 2E B8 4F BA C5 CF A4 C6 BF -1.875000 -1.953125 0.078125
CD C0 D2 C4 32 D0 50 41 B0 E9 -72.000000 -75.312500 3.312500
C1 D1 46 A5 50 50 49 4D 51 E8 -64.000000 -66.570312 2.570312
49 4A 51 42 C4 D1 44 52 4D 38 1.000000 0.000000 1.000000
B4 4F 29 48 38 43 4A C5 4C 57 15.000000 14.281250 0.718750
CA 3C C1 52 4B 43 4A 51 4C 67 60.000000 61.375000 1.375000
CF D0 C3 C4 4F 35 CB 3B C5 E5 -52.000000 -55.000000 3.000000
50 C8 CE 48 BF CA 51 B1 B9 E8 -64.000000 -61.375000 2.625000
BC 4A 4A 51 CE 51 94 2E 35 67 60.000000 60.015625 0.015625
C9 49 CD 4B 4A C3 51 B7 BA ED -104.000000 -99.781250 4.218750
50 C4 4B C2 CD CD 4E 50 C3 D9 -18.000000 -16.750000 1.250000
C9 38 D1 C8 CD CE 4A 52 BB E8 -64.000000 -64.125000 0.125000
3C C1 4A 51 4E C6 4A 45 45 6A 80.000000 75.875000 4.125000
C7 4D CA 4D 39 39 4A CA 50 E4 -48.000000 -46.406250 1.593750
CB CB D0 42 50 3B 50 B8 49 EE -112.000000 -113.562500 1.562500
CB CC 43 49 4F CD 4F D1 C0 DC -24.000000 -24.125000 0.125000
BD C9 C3 CF 51 D1 34 32 CD 53 11.000000 12.625000 1.625000
D2 CD 4E 45 CD 46 45 2C 47 69 72.000000 69.968750 2.031250
CE C8 35 CE 51 B1 41 3C 35 E9 -72.000000 -68.609375 3.390625
49 4D C6 C5 C1 52 BC D0 CE 6A 80.000000 79.125000 0.875000
CB A4 C8 C1 51 C3 CF D1 CB CC -6.000000 -4.234375 1.765625
43 CB 4E C9 50 4A 4D D2 CB 6A 80.000000 79.500000 0.500000
BC CD C4 50 49 0E 4D C7 48 E5 -52.000000 -52.427734 0.427734
D1 CF A8 34 51 CC C3 C8 C8 E4 -48.000000 -42.312500 5.687500
BA BB 41 D0 4E D2 D0 4A C6 E6 -56.000000 -56.500000 0.500000
50 3D 4F C6 CD 15 51 52 4F D3 -11.000000 -11.917480 0.917480
C2 48 42 4C CA 48 BE 52 C3 6A 80.000000 81.375000 1.375000
50 C7 42 52 D2 C4 51 CC 4E EC -96.000000 -99.250000 3.250000
39 C1 D0 4D 4B 4A BE 41 BC 5B 22.000000 22.062500 0.062500
CE BF 41 B6 47 47 41 46 4C DD -26.000000 -25.281250 0.718750
CE CC CD C3 D2 C1 CC 4B 51 6E 112.000000 116.375000 4.375000
4D 51 C9 C8 4C 41 41 C8 CE 66 56.000000 58.125000 2.125000
51 CB C3 CF CF C1 52 20 C8 EB -88.000000 -87.562500 0.437500
C2 46 B9 4A CA D1 4B D2 D2 EB -88.000000 -85.187500 2.812500
B5 B3 4E C8 C9 24 50 C6 4F 6A 80.000000 81.027344 1.027344
B1 48 CC C2 BF 4F 50 50 CA E2 -40.000000 -41.945312 1.945312
C7 CA C6 4A D2 48 51 D0 CF E8 -64.000000 -61.500000 2.500000
50 43 D1 42 BF 3F 50 50 42 E7 -60.000000 -59.343750 0.656250
CB D1 C9 D2 C7 A8 50 26 49 D2 -10.000000 -10.812500 0.812500
CE 4A D1 47 D2 CF 50 D2 CC EB -88.000000 -83.000000 5.000000
C3 CD C0 B4 AB 50 A2 51 C8 E8 -64.000000 -61.492188 2.507812
48 4C CE CD 48 41 C9 50 4B 54 12.000000 14.500000 2.500000
1C 47 D2 C4 4A BE D1 51 D1 63 44.000000 47.906250 3.906250
52 46 D0 BF CC CC CB 48 49 E3 -44.000000 -40.000000 4.000000
39 D1 D1 43 45 4D 51 C9 16 F2 -160.000000 -148.164062 11.835938
D1 48 D1 BD CC CB 4A CB 50 48 4.000000 3.937500 0.062500
2F 4D 4D C1 D2 C0 B2 33 4E D8 -16.000000 -16.296875 0.296875
B6 2D 4C C9 40 44 C4 D2 D2 58 16.000000 16.468750 0.468750
C9 BF C5 4C 50 52 47 C0 B8 EA -80.000000 -79.937500 0.062500
CF 3D BB 4A 46 51 43 43 51 4C 6.000000 7.343750 1.343750
3C C9 4E CE 52 3A CA 49 4C E5 -52.000000 -51.125000 0.875000
CC BE C2 BB CF D0 D2 42 50 6B 88.000000 88.562500 0.562500
C8 CA 41 4B 51 B9 BF C4 52 E2 -40.000000 -41.093750 1.093750
D1 48 46 D1 D0 45 D0 4C 4F 52 10.000000 10.500000 0.500000
51 3F 49 CA 48 C1 CA C9 BC 60 32.000000 30.281250 1.718750
4E C2 3E 20 4E C8 CB 49 51 66 56.000000 58.937500 2.937500
51 CF 49 D0 C7 4A B1 C8 4F E0 -32.000000 -34.281250 2.281250
4E 42 C1 51 4D 10 4B 4C C9 6A 80.000000 82.703125 2.703125
4A 51 CE 44 C6 16 48 C6 46 E5 -52.000000 -52.007812 0.007812
50 47 51 3B CF 50 3A C7 4A DA -20.000000 -18.906250 1.093750
CE 49 C9 50 4F 45 46 AD 4C E5 -52.000000 -50.875000 1.125000
4D C6 CC 50 B2 CA C7 52 51 70 128.000000 124.937500 3.062500
C8 41 D1 2D BF C6 CC CA 4F 66 56.000000 59.093750 3.093750
C8 CE 4E 1A D0 C9 4B 49 49 6D 104.000000 106.851562 2.851562
43 C1 41 49 51 CB C3 37 4B 62 40.000000 40.656250 0.656250
4C 43 D1 C5 51 4C 44 51 4F 5B 22.000000 21.750000 0.250000
4A 3C C7 CB D1 C8 CC C6 52 3A 1.250000 0.750000 0.500000
40 C0 BA C4 4F 39 4B 50 D0 DD -26.000000 -26.125000 0.125000
D0 4E 49 43 D1 52 48 D1 C9 6F 120.000000 130.750000 10.750000
3D 25 B8 C1 C3 CB 47 51 3E DE -28.000000 -27.835938 0.164062
BE 46 42 C9 4E CF 35 CF 43 3E 1.750000 0.031250 1.718750
B6 42 CE D0 C3 35 52 CD D0 DA -20.000000 -21.562500 1.562500
CC 4D 4E 48 B9 49 3C 52 4E 6C 96.000000 93.500000 2.500000
C5 50 4C CE C1 C6 C7 9D D1 E5 -52.000000 -51.476562 0.523438
50 3B 45 4C 40 BC BF 43 CF 58 16.000000 16.843750 0.843750
BA 08 4A D1 CC 51 C6 C7 4E 5F 30.000000 30.890625 0.890625
BD 3C BC D1 50 C5 D0 CA BA 62 40.000000 37.875000 2.125000
BC C7 D1 C2 C7 CE 52 4C CE EA -80.000000 -80.125000 0.125000
4B 47 C0 21 4B 48 C9 52 CA 64 48.000000 50.656250 2.656250
51 D0 CB C0 D1 D2 2F C8 CC C4 -3.000000 -1.578125 1.421875
4D CE C0 31 C1 D0 BA 4C BB 64 48.000000 45.875000 2.125000
D1 D1 2D BE D1 4C CA C2 50 61 36.000000 37.343750 1.343750
39 D0 49 51 32 48 C6 51 D0 5C 24.000000 25.953125 1.953125
D1 D0 C7 3A 3A 4F CF 45 29 E2 -40.000000 -38.781250 1.218750
C8 D1 4E 51 D1 D0 D2 51 C8 6E 112.000000 115.000000 3.000000
43 D2 12 47 48 D1 4F C9 52 6C 96.000000 94.417969 1.582031
51 D1 42 46 52 4C 50 4D C2 69 72.000000 76.250000 4.250000
BF CC 3C 4C 4B 49 D0 BD 4E E4 -48.000000 -52.062500 4.062500
C5 CF D1 42 CE 2F C3 CF 33 5D 26.000000 25.921875 0.078125
CF CC 51 C2 D2 CA 2A BC C5 6D 104.000000 108.312500 4.312500
3A 49 4F CF D2 3C CA BB C3 E0 -32.000000 -35.687500 3.687500
BE C1 BA 1B 48 D0 CB 51 C3 58 16.000000 15.898438 0.101562
B9 4C 4A D1 4C 3E D0 47 46 E8 -64.000000 -66.500000 2.500000
C4 45 51 B2 4C 33 51 D0 B8 69 72.000000 69.234375 2.765625
42 49 B0 CF 4E BC 3F D0 BD 68 64.000000 68.187500 4.187500
51 4D C7 48 B0 40 C7 CB 84 00 0.000000 0.554688 0.554688
51 4C CA 41 39 4D CF B7 C9 6A 80.000000 80.015625 0.015625
4D BA 36 4D D1 B7 51 CC 4C EA -80.000000 -82.453125 2.453125
D0 4D 4F BC 4C AE D1 C1 D0 F0 -128.000000 -122.968750 5.031250
C9 CF 50 4F 49 4B C6 CF 42 F1 -144.000000 -143.250000 0.750000
D0 4C 51 BC D0 4F 4B 4A D2 72 160.000000 141.000000 19.000000
CF 49 D0 CA D0 26 C0 CF 4B 6F 120.000000 119.984375 0.015625
48 44 C6 50 50 3B C4 49 4F 6C 96.000000 90.125000 5.875000
52 CA 51 48 50 C9 4E 4C 45 74 192.000000 192.750000 0.750000
48 4D D1 C9 C9 D2 49 BA D1 F1 -144.000000 -126.875000 17.125000
CC 50 49 D1 44 4B 45 3C D1 58 16.000000 18.125000 2.125000
D2 D0 30 BB D1 CF 4D 47 C2 71 144.000000 145.593750 1.593750
23 CF 51 A7 51 D0 CD 4A C6 C7 -3.750000 -1.625000 2.125000
51 BC D0 37 3A CA CA 51 C9 68 64.000000 62.687500 1.312500
CE D0 47 CE D0 4D 51 39 50 61 36.000000 37.875000 1.875000
BA 4B 97 CC C7 CB 4A D1 C8 5C 24.000000 24.144531 0.144531
CA D0 4F 4C 4F 50 4E 51 51 52 10.000000 14.000000 4.000000
D1 4C B9 C1 CE CB 51 52 49 B0 -0.500000 1.875000 2.375000
B0 3C 46 51 49 C7 49 D2 51 E9 -72.000000 -73.125000 1.125000
AA 2A 4B 38 48 CD 50 46 C2 63 44.000000 41.718750 2.281250
3A B8 C8 CC CF 44 3E 35 4E D8 -16.000000 -17.250000 1.250000
CE C3 4B 52 51 D1 46 C3 B8 E4 -48.000000 -47.500000 0.500000
BA 44 4D 4A CE CB CF 4F 46 D6 -14.000000 -15.500000 1.500000
CF 4B 3F 4D 3F 52 CF 4A 01 67 60.000000 59.376953 0.623047
50 4C 50 C4 D1 40 47 50 51 E4 -48.000000 -45.000000 3.000000
41 41 C9 CA C1 36 46 3C D0 E0 -32.000000 -34.343750 2.343750
40 4E D2 3B CF 2F BB D1 BF D4 -12.000000 -12.218750 0.218750
D2 51 C1 C3 52 4E 50 4E CB E9 -72.000000 -79.750000 7.750000
C7 4C 48 CA 3B C2 CD 40 51 E4 -48.000000 -47.156250 0.843750
CD CB C6 4B 4F D1 D0 C5 C9 50 8.000000 6.375000 1.625000
35 C9 CC D0 51 46 C3 D1 48 6A 80.000000 84.062500 4.062500
49 40 CF C7 3A 47 CB 51 40 5B 22.000000 22.625000 0.625000
C6 AC D2 41 39 CE 47 BE CF E4 -48.000000 -50.250000 2.250000
38 4C D2 31 50 3D 4F C9 30 E7 -60.000000 -59.281250 0.718750
A5 3C 51 CB CD CA D0 CC 51 E2 -40.000000 -36.179688 3.820312
BE CD 43 40 3E 45 52 C5 4A 38 1.000000 1.812500 0.812500
50 9A 40 C9 CA CF C7 CB 46 DA -20.000000 -18.664062 1.335938
B7 46 3A D1 4E D1 A8 48 31 E9 -72.000000 -73.812500 1.812500
08 C0 D2 CA C5 9B D1 BE 4A 6D 104.000000 103.871094 0.128906
BA CE CA 46 41 45 D0 33 4E 5C 24.000000 23.843750 0.156250
36 51 C4 C9 51 29 4C CE 4A 5F 30.000000 28.906250 1.093750
